9|0.194391056587712, 0.24311716742421094, 0.1116692399346123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06331066679043158, 0.049419531937003505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04922903235483773, 0.001523996657326166, 0.06331066679043158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3572110711933504, 0.11925429592200967, 0.07408695049944121, 0.0, 0.0, 0.0, 0.0, 0.018192710096831106, 0.02572837735526049, 0.2235678876811652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3898944919707065, 0.045026697610977155, 0.0, 0.0, 0.0, 0.0, 0.21124545048959606, 0.2603542628334075, 0.0686988086449364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19170879425438897, 0.02428869672613577, 0.023303713520733325, 0.016478213857339167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02428869672613577, 0.16755811794106357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0343494043224682, 0.2808816600555211, 0.0686988086449364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030308297931589585, 0.021431202993649208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1070893193582832, 0.4693452451286718, 0.0, 0.0, 0.030308297931589585, 0.0, 0.0, 0.0, 0.0, 0.10563201831091987, 0.0, 0.0, 0.1070893193582832, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9_left|0.2208461147137644, 0.21278628725608117, 0.11425499565105758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023134862473443957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15360227334084361, 0.0, 0.10446171030953837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32827929119782373, 0.20043041417757948, 0.04030859473900665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22036786887527413, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4380139226997756, 0.13887439435877627, 0.0, 0.0, 0.0, 0.0, 0.1527315799402764, 0.2577296625271249, 0.07238515252427251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12961064021311944, 0.025592016103567816, 0.07380446924043471, 0.10609655465157163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.120070986489838, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1377209897021669, 0.17158832702525492, 0.07238515252427251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001419316716162206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06656595398800746, 0.06919297333277115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4706455502608083, 0.08993807685845996, 0.0, 0.0, 0.10460364198115459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04016666306739043, 0.0, 0.0, 0.0
9_right|0.12340353722627752, 0.36719342050711895, 0.08597600931135474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09330193936521615, 0.1175980717438547, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005668914330865221, 0.026400993212972276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3092945846025029, 0.12433134764624162, 0.10823024966365075, 0.0, 0.0, 0.0, 0.040953485581643946, 0.01339036660911268, 0.08400084385117139, 0.09764373760722342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29467330529977315, 0.0958942192646808, 0.0, 0.0, 0.0, 0.0, 0.1467857260043445, 0.46017283443365625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12898916329408228, 0.02638977360920017, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17446572552749, 0.19672062898060588, 0.024923675075355717, 0.0, 0.0, 0.0, 0.0, 0.03524739931574832, 0.12880136609252996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11140942685683589, 0.29762308763596734, 0.02958017040615742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34928468923298955, 0.0, 0.0, 0.1409895972629933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
b|0.0610478277936485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03907419260423065, 0.012103781608573401, 0.05123229469741482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1863353675758449, 0.24177034604669184, 0.07086336088988218, 0.0, 0.0, 0.0, 0.244191311174594, 0.0, 0.0, 0.02927666770522747, 0.015321807759974524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36302992956659824, 0.14778787242601288, 0.10677384782732247, 0.0, 0.0, 0.0, 0.23138980495944747, 0.22979823222146464, 0.122095655587297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007660903879987262, 0.005417077083557326, 0.0, 0.0, 0.1831434833809455, 0.0, 0.0, 0.0, 0.244191311174594, 0.0, 0.0, 0.0, 0.030643615519949048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21354769565464493, 0.0, 0.0, 0.0, 0.0610478277936485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0610478277936485, 0.0, 0.122095655587297, 0.2590039980575847, 0.0, 0.0, 0.0, 0.0, 0.14453485681562292, 0.0, 0.05458394014490924, 0.024332768061985165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3354526154135384, 0.1393937804099754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3658038617318748, 0.122095655587297, 0.0, 0.028369284680577832, 0.0, 0.0, 0.0, 0.04826254550841523, 0.02158366650479872, 0.0, 0.0, 0.09372637090671916, 0.0, 0.0, 0.0
b_left|0.00505783107554066, 0.0, 0.0, 0.022112651494797107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056247268783402624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23984504775988302, 0.021726791908535912, 0.1241697529045232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02995470831123326, 0.22552045929519912, 0.004804939521763627, 0.0, 0.0, 0.0, 0.12897469242628684, 0.0, 0.0, 0.009745762625639566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36132471458428395, 0.30897913034128677, 0.0, 0.0, 0.0, 0.0, 0.15507255250986982, 0.2272907032121041, 0.0, 0.0, 0.025542046931480333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.242089893021305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2755969186651204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33789370176058836, 0.14848260382594025, 0.0, 0.0, 0.0, 0.0, 0.23248777248285177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15752200735639135, 0.0, 0.08193640964519357, 0.18304698960288107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26062071634487644, 0.2579493848525737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1115739492733006, 0.07668988881889757, 0.0, 0.0, 0.09673101931971513, 0.0, 0.0, 0.0
b_right|0.17127512639183562, 0.0017008997155623104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16216147145203513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09959816770763327, 0.11314075241651678, 0.08364355073537913, 0.0, 0.0, 0.0, 0.39021966692517573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07061848680608812, 0.006648971615379941, 0.12326655322030487, 0.08371475922130922, 0.0, 0.0, 0.0, 0.0, 0.0955803642714952, 0.29439345074475154, 0.11152473431383883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12763692415676905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4558371272490097, 0.01468958845258359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09460387137681574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020124128770335478, 0.0, 0.04570327347371042, 0.30731950851770967, 0.0, 0.0, 0.0, 0.0, 0.24556365777791242, 0.005643894510729484, 0.09534271404085046, 0.0026286631967781158, 0.0037174911437946275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.305184800517403, 0.1297135617398087, 0.0, 0.0, 0.0, 0.0, 0.049459997024080556, 0.32765729056658754, 0.0, 0.0, 0.08112877731457688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030395956999261956, 0.0, 0.0, 0.0
d|0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16879726054907948, 0.02444274161897426, 0.1037017700974041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20635334505182112, 0.2695570548285835, 0.0345672566991347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2765380535930776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2765380535930776, 0.0, 0.0, 0.0, 0.1382690267965388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1382690267965388, 0.0, 0.1037017700974041, 0.16312587851410557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2765380535930776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2765380535930776, 0.0, 0.0, 0.0, 0.215563762571489, 0.19554193295179412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19292465861302852, 0.02444274161897426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10992146079523468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1422102813148594, 0.3640171981178441, 0.06596704733562857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3982299186677824, 0.0, 0.0, 0.1037017700974041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0345672566991347, 0.0, 0.0, 0.0
d_left|0.005619617962529133, 0.0, 0.0, 0.00066227832816368, 0.0009366029937548556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008711698093225676, 0.02716148681889081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32020922494976367, 0.005960504953473119, 0.09225539488485326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2526609181795764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10983223105343216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39013744049835625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09822623897004047, 0.33928441083382693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5005969592590804, 0.0, 0.0, 0.0, 0.0, 0.07170762101923707, 0.006457213699595879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19147690428385694, 0.0, 0.015922250893832545, 0.021455815193864993, 0.0, 0.0, 0.0, 0.0, 0.18521324201502268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05362052139246548, 0.0, 0.19206800347224715, 0.14681420214804622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480785289573469, 0.11941688170374408, 0.0, 0.027512712941548882, 0.0, 0.0, 0.0, 0.03997579754896938, 0.014156199264498659, 0.0, 0.0, 0.0919041687621952, 0.0, 0.0, 0.0
d_right|0.34437728517205735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13367047302468796, 0.008776958841920084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019566981638408993, 0.02767189080774332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19756035526901272, 0.1862520345241554, 0.08848172492846322, 0.0, 0.0, 0.0, 0.4761553626028888, 0.012722564192874984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012480996518326725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2268892973161789, 0.0, 0.02767189080774332, 0.02488630125233834, 0.0, 0.0, 0.0, 0.0, 0.3880210603438254, 0.00024156767454825914, 0.05705192302337204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3000948374339434, 0.05588780920215755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1857736978013671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15260651252939209, 0.0007247030236447775, 0.04611981801290554, 0.09060536906149559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11789568029722587, 0.3042976429492237, 0.054208668895368746, 0.0025052740648985722, 0.0, 0.0, 0.0, 0.0, 0.2517262415926487, 0.0, 0.0, 0.11364834167130797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
f|0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030613714732866774, 0.11617087943341463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.260719284256988, 0.07801674091525658, 0.4128215179865984, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3526615982800087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13829366087500242, 0.02139198349577404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013690869437295385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3000414825453057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3526615982800087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08385693168724162, 0.13213737836667425, 0.17633079914000435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1548945059112195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5504286906487978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
f_left|0.016792307120692747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04766589386466015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0767866407428041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0817310048821103, 0.6094290554271053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31142096842012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25840741220854724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10042414395091835, 0.007124372542085393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31142096842012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3465721052628733, 0.033068905731649764, 0.0, 0.0, 0.0, 0.0, 0.0012212586996867452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15448922551037325, 0.0, 0.0, 0.09932586026760323, 0.00015265733746084315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40429171468307945, 0.15555782687259917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
f_right|0.3613569797358569, 0.003448994963430126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22675425531241428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008640347375372618, 0.0, 0.0, 0.0, 0.5832337781200959, 0.005518391941488201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008474673338714024, 0.1438470017673524, 0.056188792400927466, 0.0037627319215332365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26941026795447753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02512839187641949, 0.0, 0.0, 0.0, 0.0, 0.49528240519520766, 0.005222763801765618, 0.06772917458759826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1564179528229496, 0.00266065325750324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2132214755535501, 0.07538517562925848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056188792400927466, 0.0, 0.0, 0.0, 0.0, 0.19652443063244499, 0.0023650251177806574, 0.05435057219992453, 0.0, 0.08096841653373373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06117923383529966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g|0.23477948847037527, 0.28401031137754706, 0.0666511690168189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09203533764237333, 0.1358107064968785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009926769853568773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.026281561022501888, 0.13781786633723284, 0.14365454088093096, 0.0, 0.0, 0.0, 0.11567699966237888, 0.02236144057368968, 0.07799604884946892, 0.0, 0.14464721786628784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14464721786628784, 0.0, 0.0, 0.0, 0.0, 0.054191231730062975, 0.09472974660262772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18945949320525543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10595241922500526, 0.14464721786628784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20641504769077576, 0.14464721786628784, 0.0, 0.0, 0.0, 0.18057111124455555, 0.06845763437967946, 0.19456468912994795, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3891293782598959, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0526118802239145, 0.0, 0.0, 0.013637470484402673, 0.0, 0.0, 0.0, 0.0, 0.09203533764237333, 0.0, 0.4280248836970982, 0.0779009505192172, 0.0, 0.0, 0.0, 0.0, 0.07926372200547749, 0.24667263962245817, 0.2892944357325757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05717683320800881, 0.025570257158255016, 0.0, 0.0, 0.07232360893314392, 0.0, 0.0, 0.0
g_left|0.23418739420238455, 0.21047070726201672, 0.1304485867495628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013656558700063283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04364089994139371, 0.13460213918730438, 0.14510093618817238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006940713783849952, 0.009815651565670484, 0.2795665680625446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009455465154810078, 0.0, 0.027343006794024873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07054325077527861, 0.09502688762127368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08507611929064744, 0.016798539158013652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2334468143598887, 0.0, 0.0, 0.0, 0.0, 0.013443363138131674, 0.0, 0.0, 0.4149835532969127, 0.0, 0.0, 0.0, 0.0, 0.10638864836816601, 0.06146521533464893, 0.19517498475507108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35023677478818577, 0.23123518452421238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14510093618817238, 0.0, 0.27643491578827245, 0.0769513919513799, 0.0, 0.0, 0.0, 0.0, 0.07936867672485239, 0.2474467166644951, 0.30098943425098407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08329886030353623, 0.0, 0.052065630043991264, 0.09231327109215218, 0.07752942178681758, 0.0, 0.0, 0.0
g_right|0.06661952004412355, 0.19856403964422542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0950573860769015, 0.3856256601414376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034393259848918965, 0.006705972328248371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019925246480739033, 0.023821866162463314, 0.031601187093656176, 0.0, 0.0, 0.0, 0.3815809287519865, 0.022345413687469087, 0.10546420271015373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04849792518966547, 0.08477748184161575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1695549636832315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018075749301292306, 8.974061721875135e-05, 0.023986443215666734, 0.16546836226268435, 0.0, 0.0, 0.0, 0.0, 0.0013960363776313973, 0.0009871467894062647, 0.0, 0.10014149064081218, 0.0, 0.0, 0.0, 0.0, 0.1612725746274836, 0.06126550596496853, 0.17412381001002517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002665160357296304, 0.0, 0.27281050227925246, 0.03787915203458676, 0.0, 0.0, 0.0, 0.0, 0.10647950189388566, 0.0, 0.0, 0.07563240718656837, 0.0, 0.0, 0.0, 0.0, 0.02284423163396832, 0.0, 0.5114394472343511, 0.01785838282653152, 0.0, 0.0, 0.0, 0.0, 0.12090284798456598, 0.35059921538426053, 0.0, 0.0, 0.06053721383001604, 0.0, 0.0, 0.0, 0.0, 0.0018845529615937782, 0.0, 0.0, 0.06891343209580443, 0.0, 0.0, 0.0
h|0.0, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07208938750501417, 0.12601687012956725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42786315204058556, 0.06683053755939111, 0.12601687012956725, 0.0, 0.0, 0.0, 0.12601687012956725, 0.11664307921127491, 0.37805061038870175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17582941178145106, 0.022276845853130372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12601687012956725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12601687012956725, 0.0, 0.0, 0.0, 0.12601687012956725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12601687012956725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2520337402591345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
h_left|0.003122996742111329, 0.0, 0.0, 0.2731651950934317, 0.10984333368805364, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07636848318729543, 0.0, 0.0, 0.0, 0.0, 0.10984333368805364, 0.0, 0.0, 0.03424036579262677, 0.03564523867720172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1997340902159828, 0.18404142869890555, 0.0, 0.0, 0.0, 0.05492166684402682, 0.0, 0.0, 0.16561249090634098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36680129744862927, 0.16980494342006813, 0.0, 0.0, 0.0, 0.0, 0.09098187884561894, 0.11378174107892222, 0.16476500053208046, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4603515911195405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23902236379004543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05492166684402682, 0.3427691940061696, 0.0, 0.0, 0.0, 0.0, 0.19944103332379937, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020245634052307927, 0.0, 0.0, 0.3347048182471373, 0.10984333368805364, 0.0, 0.0, 0.0, 0.0010768954283142513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10876643825973939, 0.0, 0.046844951131669935, 0.07191047580376358, 0.06299838255638371, 0.0, 0.0, 0.0
